Rating,Location,Type of ownership,Sector,Revenue,Years Founded,Min_Salary,Max_Salary,Seniority,HQ_Same,SQL,Excel,Python,Tableau,R,SAS
3.4,IL,Nonprofit Organization,Finance,$100 to $500 million (USD),85.0,67,92,Not specified,1,0,1,0,1,0,0
4.5,IL,Company - Private,Business Services,,16.0,67,92,Not specified,0,0,0,0,0,0,0
4.0,IL,College / University,Education,$2 to $5 billion (USD),130.0,67,92,Senior,1,0,1,0,0,1,1
3.7,IL,Nonprofit Organization,,$1 to $5 million (USD),15.357142857142858,67,92,Not specified,0,0,1,0,0,0,0
4.0,IL,Private Practice / Firm,Accounting & Legal,,20.0,67,92,Not specified,0,0,0,0,0,0,0
3.2,IL,Company - Public,Finance,,90.17983651226157,67,92,Not specified,1,1,1,0,0,0,0
3.2,IL,Company - Private,Information Technology,,37.0,67,92,Not specified,0,1,1,1,0,1,0
,IL,Company - Private,Information Technology,,6.0,67,92,Not specified,0,0,1,0,0,0,0
3.8,IL,Company - Private,"Oil, Gas, Energy & Utilities",$50 to $100 million (USD),19.0,67,92,Not specified,1,1,0,1,0,1,0
3.8,IL,Company - Private,Accounting & Legal,$10+ billion (USD),31.0,67,92,Not specified,0,1,1,0,0,0,0
3.9,IL,Franchise,"Construction, Repair & Maintenance",Less than $1 million (USD),15.357142857142858,67,92,Not specified,0,1,0,1,1,0,0
3.5,IL,Company - Private,Manufacturing,,112.0,67,92,Not specified,1,0,1,0,0,0,0
3.0,IL,Company - Private,Business Services,,17.0,67,92,Not specified,0,0,0,0,0,0,1
3.0,IL,Company - Private,Transportation & Logistics,$1 to $2 billion (USD),54.0,67,92,Not specified,0,1,1,0,1,0,0
3.9,IL,Company - Private,Information Technology,$100 to $500 million (USD),16.0,67,92,Senior,1,1,0,1,1,1,0
3.9,IL,Company - Private,Business Services,$100 to $500 million (USD),20.0,67,92,Senior,0,1,0,0,1,0,0
3.7,IL,Company - Private,Retail,$500 million to $1 billion (USD),61.0,67,92,Not specified,1,1,0,1,1,1,0
4.3,IL,Company - Private,Information Technology,$100 to $500 million (USD),24.0,67,92,Not specified,0,1,0,0,0,0,1
1.0,IL,Company - Private,Information Technology,Less than $1 million (USD),15.357142857142858,67,92,Not specified,0,1,0,1,0,0,1
3.7,IL,Company - Public,Finance,$10+ billion (USD),203.0,67,92,Not specified,0,0,0,1,0,1,1
3.6,IL,Company - Private,Accounting & Legal,$1 to $2 billion (USD),32.0,67,92,Senior,0,0,1,0,1,0,0
4.0,IL,Subsidiary or Business Segment,,,55.0,67,92,Not specified,0,1,1,1,0,0,0
2.9,IL,Company - Private,Finance,$100 to $500 million (USD),23.0,67,92,Senior,1,1,0,1,0,0,0
2.5,IL,Company - Private,Business Services,$25 to $50 million (USD),38.0,67,92,Not specified,1,1,1,0,0,0,0
3.6,IL,Company - Public,Business Services,$10+ billion (USD),192.0,42,76,Not specified,0,1,1,0,0,0,0
4.1,IL,Company - Public,Business Services,$1 to $2 billion (USD),54.0,42,76,Not specified,0,1,0,0,0,0,0
3.3,IL,Company - Private,Non-Profit,$25 to $50 million (USD),114.0,42,76,Not specified,1,0,1,0,0,0,0
4.8,IL,Company - Private,Business Services,,6.0,42,76,Not specified,0,1,0,0,0,0,1
5.0,IL,Company - Private,,,15.357142857142858,42,76,Not specified,1,0,0,0,0,0,0
3.3,IL,Company - Private,Manufacturing,$100 to $500 million (USD),36.65408805031446,42,76,Not specified,1,1,1,0,0,0,0
2.8,IL,Company - Public,Biotech & Pharmaceuticals,$2 to $5 billion (USD),19.0,42,76,Senior,0,1,0,0,1,0,0
3.6,IL,Company - Private,Business Services,$50 to $100 million (USD),22.0,42,76,Not specified,0,1,1,0,0,0,0
2.5,IL,Company - Public,Manufacturing,$5 to $10 billion (USD),15.0,42,76,Not specified,1,1,1,0,1,0,0
4.2,IL,Company - Private,Business Services,$10 to $25 million (USD),17.0,42,76,Not specified,0,1,1,1,0,1,0
3.5,IL,School / School District,Education,,137.0,42,76,Senior,1,1,0,1,0,1,1
1.0,IL,Company - Private,Information Technology,Less than $1 million (USD),15.357142857142858,42,76,Not specified,0,1,0,0,0,0,1
3.2,IL,Company - Private,Business Services,$100 to $500 million (USD),13.0,42,76,Not specified,0,1,0,0,1,0,1
4.8,IL,Company - Private,Information Technology,Less than $1 million (USD),9.0,42,76,Not specified,0,0,1,0,0,0,0
2.9,IL,Nonprofit Organization,Health Care,$50 to $100 million (USD),59.0,42,76,Senior,1,0,1,0,0,0,0
3.4,IL,Company - Public,"Restaurants, Bars & Food Services",$50 to $100 million (USD),26.572916666666668,42,76,Not specified,0,1,1,0,1,0,0
3.7,IL,Company - Public,Finance,$2 to $5 billion (USD),131.0,42,76,Not specified,1,0,0,0,0,0,0
5.0,IL,Company - Private,Business Services,Less than $1 million (USD),15.357142857142858,42,76,Not specified,1,1,1,0,1,0,0
4.1,IL,School / School District,Education,$25 to $50 million (USD),19.0,42,76,Senior,1,1,0,0,1,0,0
,IL,Company - Private,,,15.357142857142858,42,76,Not specified,1,1,1,0,1,0,0
2.5,IL,Company - Public,Finance,$50 to $100 million (USD),15.0,42,76,Senior,1,0,1,0,0,0,0
4.5,IL,Company - Private,Information Technology,$50 to $100 million (USD),12.0,42,76,Not specified,0,1,0,0,1,0,0
3.5,IL,School / School District,Education,,137.0,42,76,Not specified,1,1,1,1,0,1,1
5.0,IL,Company - Private,Information Technology,$50 to $100 million (USD),12.0,42,76,Junior,1,1,1,0,0,0,1
2.1,IL,Company - Private,Finance,Less than $1 million (USD),15.357142857142858,42,76,Senior,0,1,0,1,0,0,0
3.3,IL,Company - Private,Finance,$1 to $2 billion (USD),122.0,42,76,Senior,1,1,0,1,1,1,0
4.5,IL,Company - Private,Business Services,$50 to $100 million (USD),16.0,97,129,Not specified,0,0,1,1,1,1,1
,IL,Company - Private,Information Technology,,15.357142857142858,97,129,Not specified,0,0,0,0,0,0,1
2.0,IL,Company - Private,Information Technology,$1 to $5 million (USD),15.357142857142858,97,129,Senior,1,0,0,1,0,1,0
3.9,IL,Company - Private,Information Technology,$25 to $50 million (USD),21.0,97,129,Not specified,0,0,0,1,0,0,0
3.3,IL,Nonprofit Organization,Health Care,$10 to $25 million (USD),44.0,97,129,Not specified,0,0,1,0,0,0,0
3.7,IL,Company - Public,Information Technology,$5 to $10 billion (USD),92.0,97,129,Senior,1,0,0,0,1,0,0
3.4,IL,Company - Private,Manufacturing,$10+ billion (USD),54.0,97,129,Not specified,1,0,0,0,0,0,0
3.8,IL,Company - Public,Information Technology,$10+ billion (USD),53.0,97,129,Senior,0,1,0,0,1,0,0
3.2,IL,Company - Private,Biotech & Pharmaceuticals,,5.0,97,129,Senior,1,1,0,1,0,0,0
3.2,IL,Subsidiary or Business Segment,Manufacturing,$2 to $5 billion (USD),107.0,97,129,Not specified,1,0,0,0,0,0,0
3.3,IL,Company - Private,Business Services,Less than $1 million (USD),15.357142857142858,97,129,Not specified,0,1,0,1,0,1,0
1.7,IL,Company - Private,Health Care,,50.32183908045977,97,129,Not specified,0,1,1,1,0,1,1
3.5,IL,Company - Public,Business Services,$2 to $5 billion (USD),72.0,97,129,Not specified,0,1,1,0,0,0,0
5.0,IL,Company - Private,Business Services,$25 to $50 million (USD),2.0,97,129,Senior,0,1,0,0,1,0,0
4.3,IL,Company - Private,Business Services,$50 to $100 million (USD),25.0,97,129,Not specified,0,0,0,0,0,0,0
4.6,IL,Company - Private,Business Services,$1 to $5 million (USD),8.0,97,129,Senior,1,0,1,0,0,0,0
,IL,Company - Private,Transportation & Logistics,,10.0,97,129,Not specified,1,0,1,0,0,0,0
3.0,IL,Company - Public,Retail,$10+ billion (USD),119.0,97,129,Senior,1,1,1,0,0,0,0
3.3,IL,Company - Private,Finance,$1 to $2 billion (USD),21.0,97,129,Senior,0,1,0,1,0,0,0
3.0,IL,Company - Private,Business Services,$1 to $5 million (USD),104.0,97,129,Not specified,1,1,1,0,0,0,0
5.0,IL,Company - Public,Biotech & Pharmaceuticals,,16.078688524590163,97,129,Senior,1,0,1,0,0,0,0
4.0,IL,Company - Private,,,15.357142857142858,97,129,Not specified,0,0,0,0,0,0,0
2.2,IL,Company - Public,,,36.65408805031446,97,129,Senior,0,1,1,0,0,0,0
2.7,IL,Company - Private,Business Services,$100 to $500 million (USD),22.0,97,129,Senior,0,1,0,0,0,0,0
3.2,IL,Company - Private,Business Services,$50 to $100 million (USD),163.0,97,129,Not specified,1,0,0,0,1,0,0
3.5,IL,Company - Private,Transportation & Logistics,$500 million to $1 billion (USD),7.0,97,129,Senior,0,1,1,1,0,1,0
2.7,IL,Company - Private,Business Services,$100 to $500 million (USD),22.0,68,87,Not specified,0,1,0,0,0,0,0
3.3,IL,College / University,Health Care,,161.0,68,87,Not specified,1,1,1,1,0,1,1
3.3,IL,Company - Public,Insurance,$10+ billion (USD),36.0,68,87,Senior,0,1,1,0,0,0,0
2.8,IL,Company - Private,Business Services,,7.0,68,87,Senior,0,0,0,0,0,0,0
,IL,Company - Private,Information Technology,,6.0,68,87,Not specified,0,1,1,0,1,0,0
3.9,IL,Company - Public,Retail,,36.65408805031446,68,87,Not specified,0,1,0,1,0,1,0
3.7,IL,Company - Private,Information Technology,$25 to $50 million (USD),23.0,68,87,Not specified,0,0,0,0,0,0,0
3.8,IL,Company - Private,Accounting & Legal,$5 to $10 million (USD),32.0,68,87,Senior,1,0,0,0,0,0,0
4.0,IL,Company - Private,Accounting & Legal,Less than $1 million (USD),15.357142857142858,68,87,Not specified,0,1,0,0,0,0,1
3.0,IL,Company - Public,Retail,$10+ billion (USD),119.0,68,87,Senior,1,0,0,0,0,0,0
3.4,IL,Company - Public,Finance,$10+ billion (USD),175.0,68,87,Senior,0,0,0,0,0,0,0
4.0,IL,Company - Private,Accounting & Legal,Less than $1 million (USD),15.357142857142858,68,87,Not specified,0,0,0,0,0,0,0
4.1,TX,Company - Private,Business Services,$1 to $2 billion (USD),36.0,29,38,Not specified,1,1,0,0,0,0,0
2.8,TX,Company - Private,Finance,$10 to $25 million (USD),15.0,29,38,Not specified,1,0,0,0,0,0,0
3.0,TX,Self-employed,Accounting & Legal,$1 to $5 million (USD),15.357142857142858,29,38,Not specified,0,1,0,0,0,0,0
3.5,TX,Company - Private,"Restaurants, Bars & Food Services",$1 to $5 million (USD),24.83732057416268,29,38,Not specified,0,1,0,1,0,0,0
3.6,TX,Company - Public,Telecommunications,$2 to $5 billion (USD),26.0,29,38,Not specified,1,1,1,0,1,0,0
2.7,TX,Company - Private,Manufacturing,,13.0,29,38,Not specified,1,1,1,0,1,0,0
3.9,TX,Company - Private,Business Services,$100 to $500 million (USD),20.0,29,38,Not specified,0,0,0,0,0,0,0
3.9,TX,Company - Private,Information Technology,,23.0,29,38,Not specified,1,1,0,0,0,0,0
3.4,TX,Government,Health Care,$100 to $500 million (USD),54.0,29,38,Not specified,1,1,1,0,0,0,1
4.8,TX,Company - Private,Business Services,,6.0,29,38,Not specified,1,1,1,0,0,1,1
3.1,TX,Company - Private,Accounting & Legal,$50 to $100 million (USD),58.0,29,38,Not specified,0,1,0,0,1,0,0
3.2,TX,Company - Public,Finance,$10+ billion (USD),236.0,29,38,Not specified,0,0,0,0,0,0,0
4.0,TX,Company - Private,Business Services,$100 to $500 million (USD),65.0,29,38,Not specified,1,1,0,0,0,0,0
3.6,TX,Private Practice / Firm,Health Care,$100 to $500 million (USD),71.0,29,38,Not specified,1,1,1,0,0,1,1
4.3,TX,Company - Private,Information Technology,$1 to $5 million (USD),8.0,29,38,Not specified,1,1,0,0,0,0,0
4.1,TX,Company - Private,Business Services,Less than $1 million (USD),17.0,29,38,Not specified,0,0,0,0,0,0,0
2.5,TX,Government,Government,$100 to $500 million (USD),54.0,29,38,Not specified,1,1,1,0,0,0,1
3.7,TX,Company - Private,"Oil, Gas, Energy & Utilities",$100 to $500 million (USD),24.83732057416268,29,38,Not specified,0,0,1,0,0,0,0
3.7,TX,Subsidiary or Business Segment,Business Services,,36.65408805031446,29,38,Not specified,0,0,0,0,0,0,0
4.9,TX,Company - Private,,,26.572916666666668,29,38,Not specified,0,0,0,0,0,0,0
3.6,TX,Company - Public,Finance,$10+ billion (USD),52.0,29,38,Not specified,0,0,0,0,0,0,0
3.9,TX,Company - Private,Business Services,$100 to $500 million (USD),20.0,29,38,Not specified,0,0,0,0,0,0,0
3.9,TX,Company - Private,Information Technology,$100 to $500 million (USD),16.0,29,38,Not specified,0,0,1,0,0,0,0
4.0,TX,Company - Private,Accounting & Legal,Less than $1 million (USD),15.357142857142858,29,38,Not specified,0,0,0,0,0,0,0
4.8,TX,Company - Private,Information Technology,$1 to $5 million (USD),10.0,29,38,Not specified,0,0,0,0,0,0,0
4.2,TX,Company - Private,Information Technology,Less than $1 million (USD),16.078688524590163,47,76,Not specified,0,0,0,0,0,0,0
5.0,TX,Company - Private,Information Technology,$50 to $100 million (USD),12.0,47,76,Not specified,0,1,1,0,0,0,1
4.7,TX,Company - Private,Information Technology,,34.0,47,76,Not specified,0,0,0,0,0,0,0
2.5,TX,Subsidiary or Business Segment,Health Care,$50 to $100 million (USD),21.0,47,76,Not specified,1,1,0,0,1,0,0
4.8,TX,Company - Private,Information Technology,$1 to $5 million (USD),10.0,47,76,Not specified,0,0,0,0,0,0,0
1.0,TX,Company - Private,,$5 to $10 million (USD),15.357142857142858,47,76,Not specified,0,0,0,0,0,0,0
2.4,TX,Company - Private,Information Technology,$25 to $50 million (USD),15.0,47,76,Not specified,0,0,0,0,0,0,0
3.3,TX,Company - Private,,,16.078688524590163,47,76,Not specified,0,0,0,1,0,0,0
3.8,TX,Company - Public,Information Technology,$10+ billion (USD),53.0,47,76,Senior,0,0,0,0,0,0,0
3.5,TX,Company - Public,Business Services,$1 to $2 billion (USD),21.0,47,76,Not specified,0,0,1,0,0,0,0
3.5,TX,Company - Private,"Restaurants, Bars & Food Services",$1 to $5 million (USD),24.83732057416268,47,76,Not specified,0,1,0,1,0,0,0
3.0,TX,Company - Private,Business Services,$100 to $500 million (USD),50.0,47,76,Not specified,1,0,0,0,0,0,0
5.0,TX,Company - Private,,,15.357142857142858,47,76,Not specified,1,0,0,0,1,0,0
2.0,TX,Company - Private,,,36.65408805031446,47,76,Not specified,0,1,1,1,1,1,1
3.5,TX,Company - Public,Business Services,$2 to $5 billion (USD),72.0,47,76,Not specified,0,0,0,0,0,0,0
4.1,TX,Company - Private,Business Services,Less than $1 million (USD),17.0,47,76,Not specified,0,0,0,0,0,0,0
4.6,TX,Company - Private,Business Services,$1 to $5 million (USD),15.357142857142858,47,76,Not specified,1,1,1,0,1,0,0
3.6,TX,Company - Private,Retail,Less than $1 million (USD),40.0,47,76,Not specified,1,1,1,0,1,0,0
3.4,TX,Government,Health Care,$100 to $500 million (USD),54.0,47,76,Senior,1,1,0,1,1,1,0
4.2,TX,Company - Private,Information Technology,Less than $1 million (USD),15.357142857142858,47,76,Not specified,0,1,0,0,0,0,0
3.6,TX,Government,Government,,198.0,47,76,Junior,0,0,0,0,0,0,0
3.7,TX,Company - Public,Insurance,$10+ billion (USD),35.0,47,76,Not specified,0,1,1,1,1,1,1
2.9,TX,Company - Private,Business Services,$50 to $100 million (USD),11.0,47,76,Not specified,0,0,0,0,0,0,0
2.7,TX,Company - Private,Business Services,$100 to $500 million (USD),22.0,47,76,Not specified,0,0,1,0,0,0,0
3.3,TX,Company - Public,Insurance,$10+ billion (USD),36.0,47,76,Not specified,0,1,1,1,1,1,1
2.8,TX,Company - Private,Finance,$10 to $25 million (USD),15.0,47,76,Not specified,1,0,1,0,0,0,0
3.6,TX,Private Practice / Firm,Health Care,$100 to $500 million (USD),71.0,47,76,Not specified,1,1,1,0,0,1,1
3.4,TX,Government,Health Care,$100 to $500 million (USD),54.0,74,123,Senior,1,0,1,0,0,0,0
3.6,TX,Company - Private,Business Services,Less than $1 million (USD),15.357142857142858,74,123,Not specified,0,0,0,0,0,0,0
4.5,TX,Company - Private,Business Services,,40.0,74,123,Senior,0,1,0,1,1,1,0
4.7,TX,Company - Private,Information Technology,,34.0,74,123,Not specified,0,0,0,0,0,0,0
3.6,TX,Company - Public,Telecommunications,$2 to $5 billion (USD),26.0,74,123,Senior,1,0,1,0,1,0,0
4.0,TX,Company - Private,Information Technology,$100 to $500 million (USD),22.0,74,123,Not specified,0,0,0,0,0,0,0
4.0,TX,Company - Private,Information Technology,$10 to $25 million (USD),16.0,74,123,Not specified,1,0,0,0,0,0,0
3.6,TX,Private Practice / Firm,Health Care,$100 to $500 million (USD),71.0,74,123,Senior,1,1,1,0,0,0,0
2.0,TX,Company - Private,,,24.83732057416268,74,123,Not specified,1,0,0,0,0,0,0
3.8,TX,Company - Private,Business Services,$100 to $500 million (USD),22.0,74,123,Not specified,1,0,0,0,0,0,0
4.0,TX,College / University,Education,$1 to $2 billion (USD),48.0,74,123,Not specified,1,0,0,0,0,0,0
3.2,TX,Company - Public,Finance,$10+ billion (USD),236.0,74,123,Senior,0,1,0,0,0,0,0
3.6,TX,Private Practice / Firm,Health Care,$100 to $500 million (USD),71.0,74,123,Not specified,1,1,1,0,0,1,1
3.2,TX,Company - Private,Health Care,,8.0,74,123,Not specified,0,0,0,0,1,0,0
4.4,TX,,Business Services,Less than $1 million (USD),16.078688524590163,74,123,Not specified,1,1,1,0,0,0,0
3.6,TX,Private Practice / Firm,Health Care,$100 to $500 million (USD),71.0,74,123,Not specified,1,1,1,0,0,1,1
5.0,TX,Company - Private,Business Services,$10 to $25 million (USD),13.0,74,123,Not specified,0,1,0,1,0,0,0
5.0,TX,Company - Private,Business Services,$25 to $50 million (USD),2.0,74,123,Not specified,0,0,1,0,1,0,0
,TX,Contract,Business Services,$1 to $5 million (USD),24.0,74,123,Not specified,1,0,0,0,0,0,0
3.7,TX,Company - Private,Business Services,$50 to $100 million (USD),21.0,74,123,Not specified,0,0,0,0,0,0,0
3.8,TX,Company - Private,Business Services,$100 to $500 million (USD),20.0,74,123,Not specified,0,0,1,0,0,0,0
3.0,TX,Company - Private,Business Services,$5 to $10 million (USD),16.078688524590163,74,123,Not specified,0,0,0,0,0,0,0
3.3,TX,Company - Private,,$1 to $5 million (USD),9.0,74,123,Not specified,1,0,1,0,0,0,0
3.1,TX,Nonprofit Organization,Finance,$100 to $500 million (USD),65.0,74,123,Senior,1,1,1,1,1,1,0
4.8,TX,Company - Private,Information Technology,$1 to $5 million (USD),10.0,74,123,Not specified,0,1,0,1,1,1,1
2.2,TX,Government,Government,$50 to $100 million (USD),40.0,74,123,Not specified,1,1,0,0,0,0,0
3.1,AZ,Company - Public,Finance,$10+ billion (USD),156.0,53,94,Not specified,0,1,0,1,0,0,0
4.4,AZ,Company - Private,Information Technology,$25 to $50 million (USD),10.0,53,94,Senior,1,1,1,1,0,0,0
3.2,AZ,Company - Public,Finance,$50 to $100 million (USD),81.0,53,94,Not specified,1,1,0,0,0,0,0
3.7,AZ,Company - Private,"Construction, Repair & Maintenance",$100 to $500 million (USD),45.0,53,94,Not specified,1,1,0,0,0,0,0
3.5,AZ,Company - Private,Business Services,$100 to $500 million (USD),50.0,53,94,Junior,0,0,1,0,1,0,0
4.0,AZ,Company - Private,Retail,$2 to $5 billion (USD),60.0,53,94,Senior,1,1,1,1,1,1,0
3.2,AZ,Company - Public,Finance,$50 to $100 million (USD),81.0,53,94,Not specified,1,0,0,1,0,0,0
3.5,AZ,Company - Public,Business Services,$2 to $5 billion (USD),72.0,53,94,Not specified,0,0,0,0,0,0,0
4.9,AZ,Company - Private,Business Services,$10 to $25 million (USD),15.0,53,94,Not specified,0,0,0,0,0,0,0
4.1,AZ,Company - Public,Telecommunications,$1 to $2 billion (USD),34.0,53,94,Not specified,0,1,0,1,1,1,0
4.6,AZ,Company - Private,Education,$100 to $500 million (USD),1.0,53,94,Not specified,1,1,1,0,0,0,0
3.6,AZ,Company - Public,Business Services,,28.0,53,94,Not specified,0,1,1,1,1,1,0
3.0,AZ,Company - Private,Business Services,,17.0,53,94,Not specified,0,0,0,0,1,0,0
3.2,AZ,Subsidiary or Business Segment,Business Services,$500 million to $1 billion (USD),26.0,53,94,Not specified,0,1,0,0,0,0,0
2.9,AZ,Company - Private,Business Services,,36.65408805031446,53,94,Not specified,0,0,1,0,0,0,0
3.9,AZ,Company - Private,Information Technology,$100 to $500 million (USD),18.0,53,94,Not specified,0,0,0,0,1,0,0
3.6,AZ,Nonprofit Organization,Non-Profit,$1 to $5 million (USD),18.0,53,94,Not specified,1,0,1,0,0,0,0
2.5,AZ,Company - Private,,Less than $1 million (USD),15.357142857142858,53,94,Not specified,1,1,0,0,0,0,0
3.6,AZ,Company - Public,Manufacturing,$5 to $10 billion (USD),21.0,53,94,Not specified,1,0,0,0,0,0,0
3.6,AZ,Company - Public,Finance,$5 to $10 billion (USD),47.0,53,94,Not specified,0,1,0,0,1,0,0
4.4,AZ,Company - Private,Information Technology,$1 to $5 million (USD),15.357142857142858,53,94,Not specified,0,1,1,0,1,0,0
4.6,AZ,Company - Private,Education,$100 to $500 million (USD),1.0,53,94,Not specified,1,0,1,0,1,0,1
3.1,AZ,Company - Public,Finance,$10+ billion (USD),156.0,53,94,Not specified,0,0,0,0,0,0,0
3.1,AZ,Company - Public,Finance,$10+ billion (USD),156.0,53,94,Not specified,0,0,0,1,0,0,0
3.4,AZ,Other Organization,Finance,$100 to $500 million (USD),72.0,53,94,Senior,0,0,0,0,0,0,0
2.9,AZ,Company - Public,Finance,$500 million to $1 billion (USD),35.0,53,94,Not specified,0,1,0,0,0,0,0
3.9,AZ,Company - Public,Information Technology,$10+ billion (USD),26.0,53,94,Not specified,0,1,1,0,0,0,0
,AZ,Company - Private,,,15.357142857142858,46,102,Not specified,0,0,0,0,0,0,0
4.3,AZ,Company - Private,,,26.572916666666668,46,102,Not specified,1,1,0,0,0,0,0
4.3,AZ,College / University,Education,$1 to $2 billion (USD),135.0,46,102,Not specified,1,1,0,0,0,0,0
3.6,AZ,Company - Private,Information Technology,$100 to $500 million (USD),16.0,46,102,Not specified,0,0,0,0,0,0,0
3.9,AZ,Company - Private,Business Services,$100 to $500 million (USD),20.0,46,102,Not specified,0,1,0,0,1,0,0
3.8,AZ,Company - Private,Information Technology,$50 to $100 million (USD),18.0,46,102,Not specified,1,0,0,0,0,0,0
2.9,AZ,Company - Public,Retail,$2 to $5 billion (USD),69.0,46,102,Not specified,1,1,0,1,0,1,0
3.4,AZ,Company - Private,Manufacturing,$2 to $5 billion (USD),98.0,46,102,Senior,1,1,0,1,0,1,1
